"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1163","일반음식점","07_24_04_P","5080000","5080000-101-2023-00497","2023-10-24","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","할미감성송정점","2023-10-30 04:15:08","U","2023-11-01 02:40:00","식육(숯불구이)","321206.462985608","291459.171654246","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1164","일반음식점","07_24_04_P","5080000","5080000-101-2023-00496","2023-10-24","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","폴이네키친","2023-10-30 04:15:08","U","2023-11-01 02:40:00","기타","321206.462985608","291459.171654246","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1165","일반음식점","07_24_04_P","5080000","5080000-101-2023-00495","2023-10-24","","03","폐업","02","폐업","2023-10-29","","","","","","730-090","경상북도 구미시 송정동 505","","","포항가자미회","2023-10-30 04:15:08","U","2023-11-01 02:40:00","일식","321206.462985608","291459.171654246","일식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1166","일반음식점","07_24_04_P","4010000","4010000-101-2023-00782","2023-10-18","","03","폐업","02","폐업","2024-11-08","","","","","48.27","429-450","경기도 시흥시 정왕동 2737 시흥 금강펜테리움 오션베이","경기도 시흥시 거북섬남로 90, 206동 101호 (정왕동, 시흥 금강펜테리움 오션베이)","15119","네네치킨앤봉구스밥버거","2024-11-08 14:54:00","U","2024-11-10 02:40:00","호프/통닭","172579.546807891","424315.64590447","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","48.27","","","",
"1167","일반음식점","07_24_04_P","5480000","5480000-101-2023-00035","2023-10-18","","03","폐업","02","폐업","2023-10-22","","","","","10.00","678-911","경상남도 합천군 용주면 가호리 256-5 촬영세트","경상남도 합천군 용주면 합천호수로 757, 합천영상테마파크 내","50215","송가네반점","2023-10-23 04:15:09","U","2023-10-25 02:40:00","중국식","297212.803309866","228228.913006028","중국식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"1168","일반음식점","07_24_04_P","3670000","3670000-101-2023-00560","2023-10-18","","03","폐업","02","폐업","2023-11-02","","","","","","305-340","대전광역시 유성구 도룡동 3-1","대전광역시 유성구 엑스포로 1, 신세계엑스포점 지하1층 A99-90호 (도룡동)","34126","금덕푸드","2023-11-03 04:15:09","U","2023-11-05 02:40:00","기타","234414.00794623","319679.535632277","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1169","일반음식점","07_24_04_P","4090000","4090000-101-2023-00590","2023-10-18","","03","폐업","02","폐업","2024-08-26","","","","","44.80","415-080","경기도 김포시 구래동 6879-2 1층 113호","경기도 김포시 김포한강4로 531, 1층 113호 (구래동)","10071","대대솥솥","2024-08-26 13:36:08","U","2024-08-28 02:40:00","한식","166825.062109962","460425.235856463","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","44.8","","","",
"1170","일반음식점","07_24_04_P","3410000","3410000-101-2023-00303","2023-10-18","","03","폐업","02","폐업","2023-10-26","","","","","","700-082","대구광역시 중구 계산동2가 0200 현대백화점 지하1층","대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)","41936","해신(HAESIN)","2023-10-27 04:15:10","U","2023-10-29 02:40:00","기타","343588.735554802","264119.010750105","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1171","일반음식점","07_24_04_P","3410000","3410000-101-2023-00300","2023-10-18","","03","폐업","02","폐업","2023-10-26","","","","","","700-082","대구광역시 중구 계산동2가 0200 현대백화점 지하1층","대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)","41936","금덕푸드","2023-10-27 04:15:10","U","2023-10-29 02:40:00","한식","343588.735554802","264119.010750105","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1172","일반음식점","07_24_04_P","3420000","3420000-101-2023-00360","2023-10-18","","03","폐업","02","폐업","2024-11-18","","","","","66.24","701-841","대구광역시 동구 효목동 81-15","대구광역시 동구 아양로50길 27, 2층 (효목동)","41169","모래시계","2024-11-18 09:45:54","U","2024-11-20 02:40:00","기타","348013.450693448","266312.730207984","기타","0","0","","","","0","0","0","0","0","","0","0","N","66.24","","","",
"1173","일반음식점","07_24_04_P","3820000","3820000-101-2023-00445","2023-10-13","","03","폐업","02","폐업","2024-02-13","","","","","53.72","480-815","경기도 의정부시 가능동 670-24","경기도 의정부시 의정로174번길 3, 지상1층 (가능동)","11681","기장꼼장어","2024-02-13 15:17:18","U","2024-02-15 02:40:00","한식","202991.225951831","471775.028388021","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","53.72","","","",
"1174","일반음식점","07_24_04_P","4940000","4940000-101-2023-00083","2023-09-27","","03","폐업","02","폐업","2024-09-02","","","","","64.68","526-896","전라남도 영암군 삼호읍 용당리 2175-2","전라남도 영암군 삼호읍 신항로 135-29, 103호","58462","메가 크로플디저트","2024-09-02 16:07:53","U","2024-09-04 02:40:00","기타","142328.767047805","138997.690189019","기타","0","0","","","","0","0","0","0","0","","0","0","N","64.68","","","",
"1175","일반음식점","07_24_04_P","5070000","5070000-101-2023-00229","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","조선파이","2023-10-10 04:15:09","U","2023-10-12 02:40:00","기타","354901.236479155","341496.908977101","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1176","일반음식점","07_24_04_P","5070000","5070000-101-2023-00228","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","윤정식당","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354901.236479155","341496.908977101","한식","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1177","일반음식점","07_24_04_P","5070000","5070000-101-2023-00227","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","카페 리(Cafe lee)","2023-10-10 04:15:09","U","2023-10-12 02:40:00","기타","354901.236479155","341496.908977101","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1178","일반음식점","07_24_04_P","5070000","5070000-101-2023-00226","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","진이나루터","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354901.236479155","341496.908977101","한식","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1179","일반음식점","07_24_04_P","5070000","5070000-101-2023-00225","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","카페나무","2023-10-10 04:15:09","U","2023-10-12 02:40:00","기타","354901.236479155","341496.908977101","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1180","일반음식점","07_24_04_P","5070000","5070000-101-2023-00224","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 300-15 탈춤공연장","경상북도 안동시 육사로 239, 탈춤공연장 일원 (운흥동)","36709","네네치킨&봉구스밥버거 안동과학대점","2023-10-10 04:15:09","U","2023-10-12 02:40:00","호프/통닭","354966.462292962","341306.034899362","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1181","일반음식점","07_24_04_P","5070000","5070000-101-2023-00223","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","알프스","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354901.236479155","341496.908977101","한식","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1182","일반음식점","07_24_04_P","5070000","5070000-101-2023-00222","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","시골칼국수","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354901.236479155","341496.908977101","한식","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1183","일반음식점","07_24_04_P","5070000","5070000-101-2023-00221","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","장터포차","2023-10-10 04:15:09","U","2023-10-12 02:40:00","기타","354901.236479155","341496.908977101","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1184","일반음식점","07_24_04_P","5070000","5070000-101-2023-00220","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","좋은날식당","2023-10-10 04:15:09","U","2023-10-12 02:40:00","기타","354901.236479155","341496.908977101","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1185","일반음식점","07_24_04_P","5070000","5070000-101-2023-00219","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","서부시장 장터찜닭","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354901.236479155","341496.908977101","한식","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1186","일반음식점","07_24_04_P","5070000","5070000-101-2023-00218","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 224","경상북도 안동시 경동로 684, 일원 (운흥동)","36706","다온수산","2023-10-10 04:15:09","U","2023-10-12 02:40:00","횟집","354901.236479155","341496.908977101","횟집","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1187","일반음식점","07_24_04_P","5070000","5070000-101-2023-00217","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","25.00","760-110","경상북도 안동시 운흥동 300-15 탈춤공연장","경상북도 안동시 육사로 239, 탈춤공연장 일원 (운흥동)","36709","월영주막","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","354966.462292962","341306.034899362","한식","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"1188","일반음식점","07_24_04_P","3220000","3220000-101-2023-01302","2023-09-27","","03","폐업","02","폐업","2024-08-23","","","","","14.88","135-924","서울특별시 강남구 역삼동 736-58 위워크빌딩","서울특별시 강남구 테헤란로26길 14, 위워크빌딩 지하2층 106호 (역삼동)","06236","롤리셔스","2024-08-23 14:22:34","U","2024-08-25 02:40:00","김밥(도시락)","203107.706816249","444116.304481868","김밥(도시락)","0","0","","","","0","0","0","0","0","","0","0","N","14.88","","","",
"1189","일반음식점","07_24_04_P","4840000","4840000-101-2023-00228","2023-10-06","","03","폐업","02","폐업","2023-10-09","","","","","75.00","545-808","전라남도 광양시 광양읍 칠성리 881-2 외 5필지, 제19회 광양전통숯불구이축제 가설건축물 71-73","","","진땡이국밥 계절음식점","2023-10-10 04:15:23","U","2023-10-12 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","75","","","",
"1190","일반음식점","07_24_04_P","4840000","4840000-101-2023-00227","2023-10-06","","03","폐업","02","폐업","2023-10-09","","","","","50.00","545-808","전라남도 광양시 광양읍 칠성리 881-2 외 5필지, 제19회 광양전통숯불구이축제 가설건축물 68,69번","","","서산마루 계절음식점","2023-10-10 04:15:23","U","2023-10-12 02:40:00","기타","252686.481562342","163634.802418234","기타","0","0","","","","0","0","0","0","0","","0","0","N","50","","","",
"1191","일반음식점","07_24_04_P","5240000","5240000-101-2023-00042","2023-09-18","","03","폐업","02","폐업","2023-09-24","","","","","10.00","755-805","경상북도 봉화군 봉화읍 내성리 506","","","자갈마당","2023-09-25 04:15:08","U","2023-09-27 02:40:00","한식","354609.497811795","377811.979314802","한식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"1192","일반음식점","07_24_04_P","5240000","5240000-101-2023-00041","2023-09-18","","03","폐업","02","폐업","2023-09-24","","","","","300.00","755-805","경상북도 봉화군 봉화읍 내성리 506","","","소담횟집","2023-09-25 04:15:08","U","2023-09-27 02:40:00","일식","354609.497811795","377811.979314802","일식","0","0","","","","0","0","0","0","0","","0","0","N","300","","","",
"1193","일반음식점","07_24_04_P","5240000","5240000-101-2023-00040","2023-09-18","","03","폐업","02","폐업","2023-09-24","","","","","50.00","755-805","경상북도 봉화군 봉화읍 내성리 506","","","솔봉이 송이요리 전문점","2023-09-25 04:15:08","U","2023-09-27 02:40:00","한식","354609.497811795","377811.979314802","한식","0","0","","","","0","0","0","0","0","","0","0","N","50","","","",
